Date,5 YR,AAA,AA,BBB,HY
2020-07-16,0.28,1.48,1.44,2.49,6.11
2020-07-17,0.29,1.47,1.44,2.49,6.09
2020-07-20,0.29,1.47,1.42,2.46,5.9
2020-07-21,0.27,1.45,1.39,2.41,5.68
2020-07-22,0.27,1.45,1.38,2.39,5.62
2020-07-23,0.27,1.43,1.36,2.36,5.6
2020-07-24,0.27,1.43,1.36,2.37,5.63
2020-07-27,0.3,1.45,1.38,2.38,5.6
2020-07-28,0.26,1.43,1.37,2.37,5.6
2020-07-29,0.25,1.44,1.37,2.36,5.47
2020-07-30,0.23,1.41,1.34,2.34,5.44
2020-07-31,0.21,1.41,1.35,2.35,5.45
2020-08-03,0.22,1.42,1.37,2.35,5.39
2020-08-04,0.19,1.41,1.33,2.31,5.41
2020-08-05,0.22,1.41,1.34,2.31,5.34
2020-08-06,0.21,1.4,1.33,2.29,5.36
2020-08-07,0.23,1.41,1.34,2.29,5.37
2020-08-10,0.24,1.42,1.35,2.29,5.41
2020-08-11,0.27,1.5,1.41,2.34,5.41
2020-08-12,0.3,1.51,1.42,2.34,5.48
2020-08-13,0.32,1.56,1.46,2.38,5.57
2020-08-14,0.29,1.57,1.47,2.39,5.65
2020-08-17,0.29,1.56,1.46,2.38,5.66
2020-08-18,0.27,1.55,1.45,2.38,5.63
2020-08-19,0.29,1.56,1.45,2.38,5.61
2020-08-20,0.26,1.54,1.44,2.37,5.63
2020-08-21,0.27,1.53,1.44,2.36,5.6
2020-08-24,0.28,1.52,1.43,2.36,5.52
2020-08-25,0.3,1.54,1.46,2.38,5.43
2020-08-26,0.28,1.56,1.46,2.39,5.39
2020-08-27,0.31,1.62,1.5,2.43,5.37
2020-08-28,0.28,1.6,1.49,2.41,5.37
2020-08-31,0.28,1.6,1.47,2.38,5.38
2020-09-01,0.26,1.57,1.45,2.35,5.33
2020-09-02,0.26,1.53,1.43,2.32,5.28
2020-09-03,0.24,1.51,1.41,2.3,5.37
2020-09-04,0.3,1.61,1.5,2.39,5.53
2020-09-08,0.28,1.58,1.47,2.37,5.62
2020-09-09,0.28,1.61,1.49,2.39,5.54
2020-09-10,0.26,1.58,1.48,2.37,5.52
2020-09-11,0.26,1.58,1.47,2.36,5.56
2020-09-14,0.27,1.57,1.47,2.35,5.53
2020-09-15,0.27,1.57,1.47,2.35,5.5
2020-09-16,0.28,1.57,1.47,2.35,5.44
2020-09-17,0.28,1.56,1.46,2.34,5.5
2020-09-18,0.29,1.58,1.48,2.35,5.53
2020-09-21,0.27,1.58,1.47,2.35,5.77
2020-09-22,0.27,1.57,1.47,2.35,5.79
2020-09-23,0.28,1.59,1.48,2.38,5.83
2020-09-24,0.27,1.6,1.5,2.41,5.99
2020-09-25,0.26,1.62,1.52,2.44,5.99
2020-09-28,0.26,1.63,1.52,2.44,5.86
2020-09-29,0.24,1.6,1.5,2.42,5.83
2020-09-30,0.28,1.62,1.52,2.44,5.77
2020-10-01,0.27,1.62,1.52,2.44,5.73
2020-10-02,0.28,1.63,1.53,2.45,5.76
2020-10-05,0.33,1.67,1.56,2.47,5.6
2020-10-06,0.32,1.61,1.53,2.43,5.48
2020-10-07,0.35,1.65,1.55,2.44,5.46
2020-10-08,0.33,1.62,1.53,2.42,5.39
2020-10-09,0.34,1.63,1.54,2.41,5.35
2020-10-13,0.31,1.58,1.49,2.36,5.27
2020-10-14,0.3,1.58,1.48,2.35,5.28
2020-10-15,0.32,1.6,1.5,2.37,5.42
2020-10-16,0.32,1.6,1.5,2.37,5.35
2020-10-19,0.34,1.62,1.5,2.37,5.32
2020-10-20,0.34,1.65,1.53,2.39,5.34
2020-10-21,0.36,1.66,1.54,2.4,5.35
2020-10-22,0.38,1.69,1.56,2.41,5.34
